Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00012-00006,"['--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--enable-bashcompletion']",22.4709,0.0000,0.0008,1914016
ix264-00012-00003,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",4.1310,0.0000,0.0008,1564256
ix264-00012-00011,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",22.3917,0.0008,0.0000,1914368
ix264-00013-00016,"['--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",39.1795,0.0006,0.0004,3036872
ix264-00013-00005,"['--disable-win32thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",17.4898,0.0008,0.0000,1730208
ix264-00013-00014,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",7.6818,0.0000,0.0008,2343152
ix264-00013-00019,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",39.1047,0.0004,0.0003,2887752
ix264-00013-00004,"['--disable-asm', '--disable-opencl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",7.0511,0.0000,0.0007,2175400
ix264-00013-00010,"['--disable-opencl', '--disable-thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--enable-bashcompletion']",17.3186,0.0008,0.0000,1725056
ix264-00013-00015,"['--disable-asm', '--disable-opencl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",6.0158,0.0005,0.0003,2140784
ix264-00013-00017,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",3.7466,0.0008,0.0000,1475760
ix264-00013-00018,"['--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",39.5903,0.0003,0.0005,2845592
ix264-00013-00012,"['--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--enable-bashcompletion']",4.1210,0.0000,0.0008,1431944
ix264-00013-00009,"['--disable-win32thread', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",22.1899,0.0008,0.0000,1938976
ix264-00013-00008,"['--disable-asm', '--disable-opencl', '--disable-thread', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",3.7402,0.0000,0.0009,1488568
