Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00009-00018,"['--disable-asm', '--disable-gpl', '--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",18.9752,0.0000,0.0009,1564568
ix264-00009-00003,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",34.4908,0.0000,0.0009,2278824
ix264-00009-00002,"['--disable-gpl', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",38.2078,0.0000,0.0009,1938720
ix264-00010-00006,"['--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",65.8968,0.0000,0.0009,2845544
ix264-00010-00015,"['--disable-asm', '--bit-depth=all', '--chroma-format=400', '--enable-bashcompletion']",33.9464,0.0000,0.0010,2223376
ix264-00010-00012,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",37.8622,0.0000,0.0010,1914320
ix264-00010-00014,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",17.9877,0.0000,0.0010,1463912
ix264-00010-00005,"['--disable-asm', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",38.0583,0.0006,0.0003,2442528
ix264-00010-00020,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",37.6938,0.0000,0.0010,1914320
ix264-00010-00004,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",69.9852,0.0006,0.0003,3047312
ix264-00010-00007,"['--disable-asm', '--disable-gpl', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",21.3510,0.0000,0.0010,1601416
ix264-00010-00017,"['--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--enable-bashcompletion']",40.5479,0.0000,0.0010,2046072
ix264-00010-00008,"['--disable-asm', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",20.6755,0.0005,0.0003,1657760
ix264-00010-00009,"['--bit-depth=all', '--chroma-format=400', '--disable-bashcompletion']",66.2785,0.0005,0.0003,2836352
ix264-00010-00019,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",34.9983,0.0000,0.0009,2281776
ix264-00010-00001,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--disable-bashcompletion']",37.9315,0.0000,0.0009,1913968
ix264-00010-00011,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",65.2610,0.0000,0.0009,2838496
ix264-00010-00016,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",18.6386,0.0000,0.0009,1554512
ix264-00010-00013,"['--disable-asm', '--disable-interlaced', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",20.5921,0.0000,0.0010,1572712
ix264-00010-00018,"['--disable-asm', '--disable-gpl', '--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",19.0554,0.0000,0.0009,1564568
ix264-00010-00003,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",34.5237,0.0006,0.0003,2278824
ix264-00010-00002,"['--disable-gpl', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",38.3442,0.0000,0.0009,1938720
ix264-00011-00006,"['--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",65.8678,0.0000,0.0009,2845544
ix264-00011-00015,"['--disable-asm', '--bit-depth=all', '--chroma-format=400', '--enable-bashcompletion']",33.8490,0.0000,0.0009,2223376
ix264-00011-00012,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",37.6320,0.0000,0.0008,1914320
ix264-00011-00014,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",17.9029,0.0000,0.0009,1463912
ix264-00011-00005,"['--disable-asm', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",37.8986,0.0009,0.0000,2442528
ix264-00011-00020,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",37.6952,0.0000,0.0009,1914320
ix264-00011-00010,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=420', '--disable-bashcompletion']",32.1535,0.0006,0.0003,1749400
ix264-00011-00004,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",69.7750,0.0000,0.0009,3047312
ix264-00011-00007,"['--disable-asm', '--disable-gpl', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",21.2970,0.0009,0.0000,1601416
ix264-00011-00017,"['--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--enable-bashcompletion']",40.3570,0.0000,0.0009,2046072
ix264-00011-00008,"['--disable-asm', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",20.6761,0.0000,0.0009,1657760
ix264-00011-00009,"['--bit-depth=all', '--chroma-format=400', '--disable-bashcompletion']",65.9553,0.0000,0.0009,2836352
ix264-00011-00019,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",35.0384,0.0000,0.0009,2281776
ix264-00011-00001,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--disable-bashcompletion']",37.7528,0.0000,0.0010,1913968
ix264-00011-00016,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",18.5779,0.0000,0.0009,1554512
ix264-00011-00013,"['--disable-asm', '--disable-interlaced', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",20.5529,0.0000,0.0009,1572712
ix264-00011-00018,"['--disable-asm', '--disable-gpl', '--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",19.0157,0.0010,0.0000,1564568
ix264-00011-00003,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",34.3464,0.0000,0.0010,2278824
ix264-00011-00002,"['--disable-gpl', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",38.1689,0.0000,0.0010,1938720
ix264-00012-00006,"['--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",65.8328,0.0009,0.0000,2845544
ix264-00012-00015,"['--disable-asm', '--bit-depth=all', '--chroma-format=400', '--enable-bashcompletion']",33.8829,0.0000,0.0009,2223376
ix264-00012-00014,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",17.9985,0.0000,0.0009,1463912
ix264-00012-00005,"['--disable-asm', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",37.9132,0.0006,0.0003,2442528
ix264-00012-00020,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",37.5223,0.0009,0.0000,1914320
ix264-00012-00010,"['--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=420', '--disable-bashcompletion']",32.0902,0.0006,0.0003,1749400
ix264-00012-00004,"['--disable-gpl', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",69.6899,0.0005,0.0004,3047312
ix264-00012-00007,"['--disable-asm', '--disable-gpl', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",21.2792,0.0000,0.0009,1601416
ix264-00012-00017,"['--disable-gpl', '--disable-win32thread', '--bit-depth=8', '--chroma-format=all', '--enable-bashcompletion']",40.3492,0.0009,0.0000,2046072
ix264-00012-00008,"['--disable-asm', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all', '--disable-bashcompletion']",20.6198,0.0003,0.0006,1657760
ix264-00012-00009,"['--bit-depth=all', '--chroma-format=400', '--disable-bashcompletion']",65.9993,0.0000,0.0009,2836352
ix264-00012-00019,"['--disable-asm', '--disable-gpl', '--disable-win32thread', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",34.8694,0.0000,0.0009,2281776
ix264-00012-00001,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=444', '--disable-bashcompletion']",40.2949,0.0000,0.0008,1913968
ix264-00012-00011,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",67.4443,0.0000,0.0009,2838496
ix264-00012-00016,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",19.0791,0.0000,0.0010,1554512
ix264-00012-00013,"['--disable-asm', '--disable-interlaced', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",21.1505,0.0010,0.0000,1572712
ix264-00012-00018,"['--disable-asm', '--disable-gpl', '--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",19.5255,0.0000,0.0008,1564568
ix264-00012-00003,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",35.4638,0.0000,0.0009,2278824
ix264-00012-00002,"['--disable-gpl', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",39.6005,0.0000,0.0009,1938720
ix264-00013-00006,"['--disable-interlaced', '--bit-depth=all', '--chroma-format=422', '--enable-bashcompletion']",68.3740,0.0000,0.0009,2845544
ix264-00013-00015,"['--disable-asm', '--bit-depth=all', '--chroma-format=400', '--enable-bashcompletion']",37.1960,0.0000,0.0008,2223376
ix264-00013-00012,"['--disable-interlaced', '--bit-depth=8', '--chroma-format=422', '--enable-bashcompletion']",40.5448,0.0003,0.0006,1914320
ix264-00013-00014,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=422', '--disable-bashcompletion']",19.3156,0.0000,0.0008,1463912
