Branch,Option,bt_real,bt_user,bt_sys,BinarySize
ix264-00020-00005,"['--disable-gpl', '--disable-thread', '--bit-depth=all', '--chroma-format=all', '--disable-bashcompletion']",75.6369,0.0008,0.0000,3094224
ix264-00020-00010,"['--disable-asm', '--disable-thread', '--bit-depth=all', '--chroma-format=444', '--disable-bashcompletion']",37.0790,0.0009,0.0000,2278824
ix264-00020-00004,"['--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=400', '--enable-bashcompletion']",33.8644,0.0000,0.0009,1720304
ix264-00020-00007,"['--disable-asm', '--disable-gpl', '--disable-interlaced', '--bit-depth=10', '--chroma-format=400', '--disable-bashcompletion']",19.1341,0.0000,0.0009,1440352
ix264-00020-00017,"['--disable-asm', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=444', '--enable-bashcompletion']",37.0935,0.0000,0.0010,2278824
ix264-00020-00008,"['--disable-gpl', '--disable-win32thread', '--bit-depth=10', '--chroma-format=all', '--enable-bashcompletion']",37.2870,0.0003,0.0006,1866608
ix264-00020-00009,"['--bit-depth=8', '--chroma-format=all', '--enable-bashcompletion']",43.2952,0.0000,0.0010,2046072
ix264-00020-00019,"['--disable-win32thread', '--bit-depth=8', '--chroma-format=444', '--enable-bashcompletion']",41.1638,0.0000,0.0010,1942672
ix264-00020-00001,"['--bit-depth=8', '--chroma-format=422', '--disable-bashcompletion']",41.9726,0.0000,0.0008,1938928
ix264-00020-00011,"['--disable-asm', '--disable-gpl', '--bit-depth=all', '--chroma-format=420', '--enable-bashcompletion']",37.5095,0.0000,0.0009,2285496
ix264-00020-00016,"['--bit-depth=all', '--chroma-format=all', '--enable-bashcompletion']",82.5890,0.0001,0.0008,3108808
ix264-00020-00013,"['--disable-gpl', '--disable-thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",44.8702,0.0002,0.0007,1879304
ix264-00020-00018,"['--disable-asm', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400', '--disable-bashcompletion']",22.8357,0.0009,0.0000,1539400
ix264-00020-00003,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=420', '--disable-bashcompletion']",22.7199,0.0000,0.0010,1554512
ix264-00020-00002,"['--disable-asm', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=444', '--enable-bashcompletion']",22.2461,0.0000,0.0009,1488112
